Name,IATA code,UN code,Time zone,Latitude,Longitude,Country
SHERIDAN,SHR,SHR,America/Denver,44.76667,-106.9667,United States
BOOUE,BGB,BGB,Africa/Libreville,-0.1,11.93333,Gabon
SOUTHPORT,SHQ,SHQ,Australia/Brisbane,-27.95,153.4167,Australia
BUCARAMANGA,BGA,BGA,America/Bogota,7.1,-73.15,Colombia
QINHUANGDAO,SHP,SHP,Asia/Chongqing,39.93,119.6,China
SHELTON,SHN,SHN,America/Los_Angeles,47.23333,-123.1333,United States
SHIRAHAMA,SHM,SHM,Asia/Tokyo,33.7,134.3667,Japan
SHILLONG,SHL,SHL,Asia/Calcutta,25.56667,91.88333,India
SEHONGHONG,SHK,SHK,Africa/Maseru,-29.9,28.25,Lesotho
SHARJAH,SHJ,SHJ,Asia/Dubai,25.35,55.4,United Arab Emirates
SHIMOJISHIMA,SHI,SHI,Asia/Tokyo,24.81667,125.15,Japan
BAFOUSSAM,BFX,BFX,Africa/Douala,5.48333,10.4,Cameroon
SHISHMAREF,SHH,SHH,America/Anchorage,66.25,-166.05,United States
SIDI BELABBES,BFW,,Africa/Algiers,35.17167,-0.58944,Algeria
SHUNGNAK,SHG,SHG,America/Anchorage,66.88333,-157.05,United States
BURIRAM,BFV,BFV,Asia/Bangkok,15.22694,103.2553,Thailand
BENGBU,BFU,BFU,Asia/Shanghai,32.95,117.3333,China
SAN PEDRO DE JAGUA,SJG,SJG,America/Bogota,4.65,-73.33333,Colombia
BAHAWALPUR,BHV,BHV,Asia/Karachi,29.4,71.68333,Pakistan
ST JOHN ISLAND,SJF,SJN,America/St_Thomas,18.33333,-64.75,"Virgin Islands, U.S."
BHAVNAGAR,BHU,BHU,Asia/Calcutta,21.75,72.18333,India
BRIGHTON DOWNS,BHT,BHT,Australia/Brisbane,-23.5,141.6333,Australia
SAN JOSE DEL GUAVIARE,SJE,SJE,America/Bogota,2.58333,-72.66667,Colombia
BATHURST,BHS,BHS,Australia/Sydney,-33.41667,149.65,Australia
SAN JOSE DEL CABO,SJD,SJD,America/Mazatlan,23.05,-109.6833,Mexico
SAN JOSE,SJC,SJC,America/Los_Angeles,37.35,-121.9167,United States
BHARATPUR,BHR,BHR,Asia/Katmandu,27.68333,84.41667,Nepal
SAN JOAQUIN,SJB,SJB,America/La_Paz,-13.08333,-64.8,"Bolivia, Plurinational State of"
Beaver Island,,BI2,America/New_York,45.39,-85.33,United States
BROKEN HILL,BHQ,BHQ,Australia/Adelaide,-32,141.4667,Australia
SAN JUAN,SJA,SJA,America/Lima,-15.35,-75.15,Peru
BHOJPUR,BHP,BHP,Asia/Katmandu,27.16667,87.05,Nepal
BHOPAL,BHO,BHO,Asia/Calcutta,23.28333,77.33333,India
BEIHAN,BHN,BHN,Asia/Aden,14.78333,45.73333,Yemen
BIRMINGHAM,BHM,BHM,America/Chicago,33.56667,-86.75,United States
BAHIA DE LOS ANGELES,BHL,BHL,America/Tijuana,28.95,-113.55,Mexico
BUKHARA,BHK,BHK,Asia/Samarkand,39.76667,64.48333,Uzbekistan
BHUJ,BHJ,BHJ,Asia/Calcutta,23.28333,69.66667,India
SISSANO,SIZ,SIZ,Pacific/Port_Moresby,-3,142.05,Papua New Guinea
MONTAGUE YREKA,SIY,SIY,America/Los_Angeles,41.76667,-122.45,United States
BAHIA BLANCA,BHI,BHI,America/Cordoba,-38.71667,-62.18333,Argentina
SINGLETON,SIX,SIX,Australia/Sydney,-32.56667,151.1667,Australia
BISHA,BHH,BHH,Asia/Riyadh,19.98333,42.65,Saudi Arabia
PARAPAT,SIW,SIW,Asia/Jayapura,-1.85,138.7333,Indonesia
BRUS LAGUNA,BHG,BHG,America/Tegucigalpa,15.83333,-84.83333,Honduras
SULLIVAN,SIV,SIV,America/New_York,39.1,-87.4,United States
CUPICA,BHF,BHF,America/Bogota,6.55,-77.33333,Colombia
BLENHEIM,BHE,BHE,Pacific/Auckland,-41.53333,173.9167,New Zealand
SIUNA,SIU,SIU,America/Managua,13.58333,-84.36667,Nicaragua
SITKA,SIT,SIT,America/Anchorage,57.06667,-135.35,United States
Vilshofen,,VIH,Europe/Berlin,48.38,13.11,Germany
BLOOMINGTON,BMI,BMI,America/Chicago,40.48333,-88.95,United States
SISHEN,SIS,SIS,Africa/Johannesburg,-27.81667,23,South Africa
SION,SIR,SIR,Europe/Zurich,46.23333,7.35,Switzerland
BAR HARBOR,BHB,BHB,America/New_York,44.45,-68.36667,United States
BAHIA DE CARAQUEZ,BHA,BHA,America/Guayaquil,-0.58333,-80.4,Ecuador
SINGKEP,SIQ,SIQ,Asia/Jakarta,-0.48333,104.5833,Indonesia
Leixlip,,LEX,Europe/Dublin,,,Ireland
SIMFEROPOL,SIP,SIP,Europe/Kiev,44.98333,34.05,Ukraine
SMITHTON,SIO,SIO,Australia/Melbourne,-40.91667,145.0167,Australia
SINGAPORE,SIN,SIN,Asia/Kuala_Lumpur,1.35,103.9833,Singapore
SIMBAI,SIM,SIM,Pacific/Port_Moresby,-4,144,Papua New Guinea
SILA,SIL,SIL,Pacific/Port_Moresby,-9.11667,148.4,Papua New Guinea
SIKESTON,SIK,SIK,America/Chicago,36.88333,-89.56667,United States
BRAGA,BGZ,BGZ,Europe/Lisbon,41.58333,-8.45,Portugal
SIGLUFJORDUR,SIJ,SIG,Atlantic/Reykjavik,66.13333,-18.91667,Iceland
Orio Al Serio,BGY,OAS,Europe/Rome,45.4,9.41,Italy
SIDI IFNI,SII,SII,Africa/Casablanca,29.36667,-10.18333,Morocco
BAGE,BGX,BGX,America/Sao_Paulo,-31.38333,-54.11667,Brazil
BAGHDAD,BGW,BGW,Asia/Baghdad,33.28333,44.5,Iraq
DIPAYAL SILGADHI,SIH,SIH,Asia/Katmandu,29.26667,80.98333,Nepal
BENTO GONCALVES,BGV,BGV,America/Sao_Paulo,-29.16667,-51.51667,Brazil
San Juan,SIG,SJU,America/Puerto_Rico,18.27,-66.05,Puerto Rico
BILLILUNA,BIW,BIW,Australia/Perth,-19.58333,127.6333,Australia
SURKHET,SKH,SKH,Asia/Katmandu,28.58333,81.63333,Nepal
BRIA,BIV,BIV,America/New_York,6.53333,21.98333,Central African Republic
THESSALONIKI,SKG,SKG,Europe/Athens,40.51972,22.97083,Greece
BILDUDALUR,BIU,BIU,Atlantic/Reykjavik,65.64139,-23.54611,Iceland
BAITADI,BIT,BIT,Asia/Katmandu,29.53333,80.43333,Nepal
SKIEN,SKE,SKE,Europe/Oslo,59.23333,9.7,Norway
SAMARKAND,SKD,SKD,Asia/Samarkand,39.7,67,Uzbekistan
BISMARCK,BIS,BIS,America/Chicago,46.78333,-100.75,United States
BIRATNAGAR,BIR,BIR,Asia/Katmandu,26.43333,87.28333,Nepal
SUKI,SKC,SKC,Pacific/Port_Moresby,-8.15,141.7167,Papua New Guinea
ST KITTS,SKB,SKB,America/St_Kitts,17.28333,-62.75,Saint Kitts and Nevis
BIARRITZ,BIQ,BIQ,Europe/Paris,43.46833,-1.53111,France
BULIMBA,BIP,BIP,Australia/Brisbane,-16.15,143.75,Australia
Sterling,SKA,SKA,America/Los_Angeles,44.02,-84.01,United States
BILBAO,BIO,BIO,Europe/Madrid,43.25694,-2.92333,Spain
BAMYAN,BIN,BIN,Asia/Kabul,34.8,67.81667,Afghanistan
BIMINI,BIM,BIM,America/Nassau,25.7,-79.28333,Bahamas
BILLINGS,BIL,BIL,America/Denver,45.8,-108.5333,United States
BIAK,BIK,BIK,Asia/Jayapura,-1,136.1167,Indonesia
BILIAU,BIJ,BIJ,Pacific/Port_Moresby,-5.58333,146.35,Papua New Guinea
SAO JORGE ISLAND,SJZ,SJZ,Atlantic/Azores,38.65,-28.23333,Portugal
SEINAJOKI,SJY,SJY,Europe/Helsinki,62.69361,22.83194,Finland
BIKINI ATOLL,BII,BII,Pacific/Majuro,11.58333,165.3833,Marshall Islands
SARTENEJA,SJX,SJX,America/Belize,18.3,-88.33333,Belize
BISHOP,BIH,BIH,America/Los_Angeles,37.36667,-118.35,United States
SHIJIAZHUANG,SJW,SJW,Asia/Chongqing,38.05,114.4667,China
DELTA JUNCTION,BIG,BIG,America/Anchorage,64,-145.7333,United States
SAN JAVIER,SJV,SJV,America/La_Paz,-16.23333,-62.41667,"Bolivia, Plurinational State of"
Biel,,BIE,Europe/Zurich,,,Switzerland
SAN JUAN,SJU,,America/Puerto_Rico,18.45,-66,Puerto Rico
SAN ANGELO,SJT,SJT,America/Chicago,31.36667,-100.5,United States
Bidar,,BID,Asia/Calcutta,,,India
SAN JOSE DE CHIQUITOS,SJS,SJS,America/La_Paz,-17.81667,-60.75,"Bolivia, Plurinational State of"
BAIDOA,BIB,BIB,Africa/Mogadishu,3.06667,43.8,Somalia
SAN JUAN D URABA,SJR,SJR,America/Bogota,8.76667,-76.53333,Colombia
Batavia,,BIA,America/New_York,,,United States
SESHEKE,SJQ,SJQ,Africa/Lusaka,-17.45,24.36667,Zambia
SAO JOSE DO RIO PRETO,SJP,SJP,America/Sao_Paulo,-20.8,-49.38333,Brazil
SAN JOSE,SJO,SJO,America/Costa_Rica,9.93333,-84.1,Costa Rica
ALEG,LEG,LEG,Africa/Nouakchott,17.16667,-13.95,Mauritania
ST JOHNS,SJN,SJN,America/Phoenix,34.51667,-109.3833,United States
San Juan de los Morros,,SJM,America/Caracas,9.54,-67.21,"Venezuela, Bolivarian Republic of"
SAO GABRIEL CACHOEIRA,SJL,SJL,America/Boa_Vista,-30.33333,-54.31667,Brazil
SAO JOSE DOS CAMPOS,SJK,SJK,America/Sao_Paulo,-23.18333,-46.11667,Brazil
BELO HORIZONTE,BHZ,BHZ,America/Sao_Paulo,-19.75,-43.75,Brazil
ALBENGA,ALL,ALL,Europe/Rome,44.04583,8.12556,Italy
SARAJEVO,SJJ,SJJ,Europe/Sarajevo,43.81667,18.35,Bosnia and Herzegovina
BEIHAI,BHY,BHY,Asia/Chongqing,21.48333,109.0833,China
SAN JOSE,SJI,SJI,Asia/Manila,12.36667,121.0333,Philippines
BIRMINGHAM,BHX,BHX,Europe/London,52.45,-1.75,United Kingdom
SAN JUAN DEL CESAR,SJH,SJH,America/Bogota,10.76667,-73.01667,Colombia
San Luis,,SLI,America/Los_Angeles,32.29,-114.46,United States
BAJIO ,BJX,BJX,America/Mexico_City,20.98333,-102.4667,Mexico
SOLA,SLH,SLH,Pacific/Efate,-15.85,167.5667,Vanuatu
BAJAWA,BJW,BJW,Asia/Makassar,-8.78333,120.9667,Indonesia
SILOAM SPRINGS,SLG,SLG,America/Chicago,36.18333,-94.53333,United States
SULAYEL,SLF,SLF,Asia/Riyadh,20.46667,45.61667,Saudi Arabia
BAJURA,BJU,BJU,Asia/Katmandu,29.35,81.3,Nepal
SALEM,SLE,SLE,America/Los_Angeles,44.91667,-123,United States
BENTOTA,BJT,BJT,Asia/Colombo,6.4175,79.99889,Sri Lanka
SLIAC,SLD,SLD,Europe/Bratislava,48.63333,19.13333,Slovakia
BEIJING,BJS,BJS,Asia/Chongqing,40.05,116.5833,China
SALT LAKE CITY,SLC,SLC,America/Denver,40.78333,-111.9667,United States
BAHAR DAR,BJR,BJR,Africa/Addis_Ababa,11.76667,37.41667,Ethiopia
BAHJA,BJQ,,Asia/Muscat,19.875,56.06194,Oman
STORM LAKE,SLB,SLB,America/Chicago,42.6,-95.23333,United States
BRAGANCA PAULISTA,BJP,BJP,America/Sao_Paulo,-22.95,-46.56667,Brazil
SALTA,SLA,SLA,America/Cordoba,-24.85,-65.48333,Argentina
BERMEJO,BJO,BJO,America/La_Paz,-22.86667,-64.33333,"Bolivia, Plurinational State of"
FARO,FAO,FAO,Europe/Lisbon,37.01667,-7.95,Portugal
BAJONE,BJN,BJN,Africa/Maputo,-17.18333,37.95,Mozambique
BUJUMBURA,BJM,BJM,Africa/Bujumbura,-3.31667,29.31667,Burundi
BANJUL,BJL,BJL,Africa/Banjul,13.35,-16.66667,Gambia
NANGASURI ARU ISLAND,BJK,,Asia/Jayapura,-6.08333,134.25,Indonesia
WOOSTER,BJJ,BJJ,America/New_York,40.8,-81.93333,United States
SUKKUR,SKZ,SKZ,Asia/Karachi,27.73333,68.78333,Pakistan
SANDUSKY,SKY,SKY,America/New_York,41.43333,-82.7,United States
BEMIDJI,BJI,BJI,America/Chicago,47.51667,-94.93333,United States
BAJHANG,BJH,BJH,Asia/Katmandu,29.55,81.25,Nepal
SARANSK,SKX,SKX,Europe/Moscow,54.16667,45.16667,Russian Federation
SKWENTNA,SKW,SKW,America/Anchorage,61.95,-151.2,United States
KOTA MOBAGU,BJG,BJG,Asia/Makassar,-5.11667,119.4,Indonesia
Skovde,,SKV,Europe/Stockholm,,,Sweden
BATSFJORD,BJF,BJF,Europe/Oslo,70.63333,29.5,Norway
BALEELA,BJE,,Africa/Khartoum,11.20917,28.51667,Sudan
SKYROS,SKU,SKU,Europe/Athens,38.96833,24.48806,Greece
BAKKAFJORDUR,BJD,,Atlantic/Reykjavik,66.02194,-14.82444,Iceland
SIALKOT,SKT,SKT,Asia/Karachi,32.5,74.51667,Pakistan
VOJENS,SKS,SKS,Europe/Copenhagen,55.22556,9.26389,Denmark
BROOMFIELD,BJC,BJC,America/Denver,39.93333,-105.0667,United States
BOJNURD,BJB,BJB,Asia/Tehran,37.46667,57.33333,"Iran, Islamic Republic of"
SHAKISO,SKR,,Africa/Addis_Ababa,5.88333,38.96667,Ethiopia
BEJAIA,BJA,BJA,Africa/Algiers,36.75,5.08333,Algeria
SEKAKE,SKQ,SKQ,Africa/Maseru,-29.96667,28.45,Lesotho
SKOPJE,SKP,SKP,Europe/Skopje,41.98333,21.46667,"Macedonia, the former Yugoslav Republic of"
SOKOTO,SKO,SKO,Africa/Lagos,13.01667,5.26667,Nigeria
STOKMARKNES,SKN,SKN,Europe/Oslo,68.58333,15.01667,Norway
SKELDON,SKM,SKM,America/Guyana,5.86667,-57.16667,Guyana
Cunderdin,,CDI,Australia/Perth,-31.39,117.14,Australia
SKYE,SKL,SKL,Europe/London,57.33333,-6.25,United Kingdom
SHAKTOOLIK,SKK,SKK,America/Anchorage,64.38333,-161.1,United States
BIMIN,BIZ,BIZ,Pacific/Port_Moresby,-5.28333,142.0167,Papua New Guinea
Biysk,,BIY,Asia/Omsk,,,Russian Federation
Sitkinak Island,,SKJ,America/Anchorage,,,United States
Fort MacKay,,FMA,America/Edmonton,57.11,-111.38,Canada
SKIKDA,SKI,SKI,Africa/Algiers,36.86667,6.95,Algeria
BILOXI,BIX,BIX,America/Chicago,30.41111,-88.92361,United States
LA PLATA,LPG,LPG,America/Cordoba,-34.91667,-57.95,Argentina
Cedartown,,CDI,America/New_York,,,United States
SEBHA,SEB,SEB,Africa/Tripoli,27.01667,14.43333,Libya
BRACH,BCQ,BCQ,Africa/Tripoli,27.68333,14.21667,Libya
BAMBU,BCP,BCP,Pacific/Port_Moresby,-5.85,146.4833,Papua New Guinea
SEATTLE,SEA,SEA,America/Los_Angeles,47.45,-122.3,United States
JINKA,BCO,BCO,Africa/Addis_Ababa,5.78333,36.55,Ethiopia
Barbacena,,BCN,America/Sao_Paulo,-21.13,-43.45,Brazil
BACAU,BCM,BCM,Europe/Bucharest,46.6,26.88333,Romania
Bruchsal,,BCL,Europe/Berlin,,,Germany
BOLWARRA,BCK,BCK,Australia/Brisbane,-17.4,144.1667,Australia
BACA GRANDE,BCJ,BCJ,America/Denver,37.96667,-105.7667,United States
BARCALDINE,BCI,BCI,Australia/Brisbane,-23.66667,145.3333,Australia
SIDNEY,SDY,SDY,America/Denver,47.71667,-104.1833,United States
SEDONA,SDX,SDX,America/Phoenix,34.86667,-111.7667,United States
BAUCAU,BCH,BCH,Asia/Dili,-8.48333,126.4,Timor-Leste
Bend,,BZO,America/Los_Angeles,44.03,-121.18,United States
BEMICHI,BCG,BCG,America/Guyana,7.7,-59.16667,Guyana
BOUCA,BCF,BCF,Africa/Bangui,6.5,18.28333,Central African Republic
BRYCE CANYON,BCE,BCE,America/Denver,37.7,-112.15,United States
SAIDU SHARIF,SDT,SDT,Asia/Karachi,34.75,72.35,Pakistan
BACOLOD,BCD,BCD,Asia/Manila,10.63333,122.9333,Philippines
BEAR CREEK,BCC,BCC,America/Anchorage,57.61667,-155.8667,United States
SADO,SDS,SDS,America/Chicago,43,142.6667,Japan
SANTANDER,SDR,SDR,Europe/Madrid,43.43333,-3.81667,Spain
BLACKSBURG,BCB,BCB,America/New_York,37.23333,-80.41667,United States
BARACOA,BCA,BCA,America/Havana,20.25,-74.35,Cuba
SANTO DOMINGO,SDQ,SDQ,America/Santo_Domingo,18.43333,-69.66667,Dominican Republic
SAND POINT,SDP,SDP,America/Anchorage,55.31667,-160.5167,United States
Sado,,SDO,Asia/Tokyo,,,Japan
SANDANE,SDN,SDN,Europe/Oslo,61.78333,6.23333,Norway
SUNDSVALL/HARNOSAND,SDL,,Europe/Stockholm,62.52944,17.44278,Sweden
SANDAKAN,SDK,SDK,Asia/Kuala_Lumpur,5.9,118.0667,Malaysia
ZAMBEZI,BBZ,BBZ,Africa/Lusaka,-13.53333,23.11667,Zambia
SENDAI,SDJ,SDJ,Asia/Tokyo,38.13333,140.9167,Japan
BAMBARI,BBY,BBY,Africa/Bangui,5.85,20.63333,Central African Republic
Wershofen,,WXN,Europe/Berlin,50.27,6.49,Germany
SAIDOR,SDI,SDI,Pacific/Port_Moresby,-5.61667,146.4667,Papua New Guinea
BROKEN BOW,BBW,BBW,America/Chicago,41.4,-99.63333,United States
SANTA ROSA DE COPAN,SDH,SDH,America/Tegucigalpa,14.81667,-88.75,Honduras
SANANDAJ,SDG,SDG,Asia/Tehran,35.3,47.01667,"Iran, Islamic Republic of"
GRAND BEREBY,BBV,BBV,Africa/Abidjan,4.66667,-6.95,C��te d&#39;Ivoire
LOUISVILLE,SDF,SDF,America/New_York,38.18333,-85.73333,United States
BERBERATI,BBT,BBT,Africa/Bangui,4.21667,15.78333,Central African Republic
SANTIAGO DEL ESTERO,SDE,SDE,America/Cordoba,-27.76667,-64.28333,Argentina
LUBANGO,SDD,SDD,Africa/Luanda,-14.91667,13.48333,Angola
BLACKBUSHE,BBS,BBS,Europe/London,51.31667,-0.83333,United Kingdom
BASSE TERRE,BBR,BBR,America/Guadeloupe,16.16667,-61.75,Guadeloupe
SAND CREEK,SDC,SDC,America/Guyana,3,-59.51667,Guyana
BARBUDA,BBQ,BBQ,America/Antigua,17.6,-61.78333,Antigua and Barbuda
SALDANHA BAY,SDB,SDB,Africa/Johannesburg,-33,17.93333,South Africa
BRIDGEPORT,BDR,BDR,America/New_York,41.16667,-73.13333,United States
ST FRANCOIS,SFC,SFC,America/Guadeloupe,16.25,-61.28333,Guadeloupe
VADODARA,BDQ,BDQ,Asia/Calcutta,22.31667,73.26667,India
SFAX,SFA,SFA,Africa/Tunis,34.71667,10.68333,Tunisia
BHADRAPUR,BDP,BDP,Asia/Katmandu,26.56667,88.08333,Nepal
BANDUNG,BDO,BDO,Asia/Jakarta,-6.9,107.5667,Indonesia
BADIN,BDN,BDN,Asia/Karachi,24.65,68.83333,Pakistan
BANDIRMA,BDM,BDM,Europe/Istanbul,40.31667,27.98333,Turkey
Windsor Locks-Hartford Apt,BDL,BDL,America/New_York,,,United States
BONDOUKOU,BDK,BDK,Africa/Abidjan,8.03333,-2.8,C��te d&#39;Ivoire
MAHE ISLAND,SEZ,SEZ,Indian/Mahe,-4.66667,55.46667,Seychelles
BANJARMASIN,BDJ,BDJ,Asia/Makassar,-3.28333,114.6833,Indonesia
SELIBABI,SEY,SEY,Africa/Nouakchott,15.18333,-12.2,Mauritania
BIRD ISLAND,BDI,BDI,TimeZoneNotFound,-3.71667,55.21667,Seychelles
Semur-en-Auxois,,SEX,Europe/Paris,47.29,4.2,France
BANDAR LENGEH,BDH,BDH,Asia/Tehran,26.55,54.88333,"Iran, Islamic Republic of"
SIWA OASIS,SEW,SEW,Africa/Cairo,29.35,25.51667,Egypt
BLANDING,BDG,BDG,America/Denver,37.58333,-109.4833,United States
SEVERODONETSK,SEV,SEV,Europe/Kiev,48.9,38.55,Ukraine
BRADFORD,BDF,BDF,America/Chicago,41.18333,-89.65,United States
SERONERA,SEU,SEU,Africa/Dar_es_Salaam,-2.41667,34.83333,"Tanzania, United Republic of"
BAUDETTE,BDE,BDE,America/Chicago,48.71667,-94.6,United States
BADU ISLAND,BDD,BDD,TimeZoneNotFound,-10.11667,142.1333,Australia
BARRA DO CORDA,BDC,BDC,America/Fortaleza,-5.46667,-45.26667,Brazil
SELMA,SES,SES,America/Chicago,32.45,-86.95,United States
BUNDABERG,BDB,BDB,Australia/Brisbane,-24.9,152.3167,Australia
SEYMOUR,SER,SER,America/New_York,38.95,-85.88333,United States
BERMUDA,BDA,BDA,Atlantic/Bermuda,32.36667,-64.68333,Bermuda
BENGKALIS,SEQ,SEQ,Asia/Jakarta,1.36667,102.1333,Indonesia
STEPHENVILLE,SEP,SEP,America/Chicago,32.21667,-98.18333,United States
SEGUELA,SEO,,Africa/Abidjan,7.96667,-6.66667,C��te d&#39;Ivoire
Southend Municipal Apt,SEN,SEN,Europe/London,,,United Kingdom
SEOUL,SEL,SEL,Asia/Seoul,37.51667,126.9333,"Korea, Republic of"
BICKERTON ISLAND,BCZ,BCZ,TimeZoneNotFound,-13.78333,137.8,Australia
SREDNEKOLYMSK,SEK,,TimeZoneUnrecognized,67.47472,153.7294,Russian Federation
BULCHI,BCY,BCY,Africa/Addis_Ababa,6.21667,36.66667,Ethiopia
KALMAR,KLR,KLR,Europe/Stockholm,56.68333,16.28333,Sweden
BELORETSK,BCX,BCX,Asia/Yekaterinburg,53.93333,58.33333,Russian Federation
SENGGEH,SEH,SEH,Asia/Jayapura,-3.43333,140.8167,Indonesia
BENGUERRA ISLAND,BCW,BCW,Africa/Maputo,-11.35,40.35,Mozambique
BELMOPAN,BCV,,America/Belize,17.26667,-88.78333,Belize
SELINSGROVE,SEG,SEG,America/New_York,40.78333,-76.85,United States
SEBRING,SEF,SEF,America/New_York,27.45,-81.35,United States
BAUCHI,BCU,,Africa/Lagos,10.31667,9.83333,Nigeria
BOCA RATON,BCT,BCT,America/New_York,26.36667,-80.11667,United States
BELLE CHASSE,BCS,BCS,America/Chicago,29.86583,-90.02222,United States
SEDOM,SED,SED,Asia/Jerusalem,31.15,35.38333,Israel
BOCA DO ACRE,BCR,BCR,America/Boa_Vista,-8.63333,-67.41667,Brazil
SONDERBORG,SGD,SGD,Europe/Copenhagen,54.96444,9.79167,Denmark
BREST,BES,BES,Europe/Paris,48.44722,-4.42167,France
BERLIN,BER,BER,Europe/Berlin,52.56667,13.3,Germany
SURGUT,SGC,SGC,Asia/Yekaterinburg,61.23333,73.33333,Russian Federation
SINGAUA,SGB,SGB,Pacific/Port_Moresby,-6.7,147.1333,Papua New Guinea
BURY ST EDMUNDS,BEQ,BSE,Europe/London,52.35,0.76667,United Kingdom
SHEGHNAN,SGA,SGA,Asia/Dushanbe,38.03333,71.71667,Afghanistan
BELLARY,BEP,BEP,Asia/Calcutta,15.18333,76.9,India
BARRA DEL COLORADO,BCL,BCL,America/Costa_Rica,10.78333,-83.58333,Costa Rica
BENGHAZI,BEN,BEN,Africa/Tripoli,32.1,20.28333,Libya
BENI MELLAL,BEM,BEM,Africa/Casablanca,32.4,-6.31722,Morocco
BELEM,BEL,BEL,America/Boa_Vista,-1.38333,-48.48333,Brazil
BAREILLY,BEK,BEK,Asia/Calcutta,26.21667,81.23333,India
SMITHFIELD,SFZ,SFZ,America/New_York,41.83333,-111.8333,United States
TANJUNG REDEB,BEJ,BEJ,Asia/Makassar,2.16667,117.7,Indonesia
SPRINGFIELD,SFY,SFY,America/New_York,42.16667,-72.6,United States
BEICA,BEI,BEI,Africa/Addis_Ababa,9.38333,34.53333,Ethiopia
SAN FELIX,SFX,SFX,America/Caracas,8.35,-62.63333,"Venezuela, Bolivarian Republic of"
BENTON HARBOR,BEH,BEH,America/New_York,42.13333,-86.43333,United States
BELGRADE,BEG,BEG,Europe/Belgrade,44.81861,20.46806,Serbia
SANTA FE DO SUL,SFV,SFV,America/Sao_Paulo,-20.21667,-50.93333,Brazil
BLUEFIELDS,BEF,BEF,America/Managua,12.03333,-83.98333,Nicaragua
SAFIA,SFU,SFU,Pacific/Port_Moresby,-9.58333,148.6333,Papua New Guinea
BEAGLE BAY,BEE,BEE,Australia/Brisbane,-12.98333,141.6,Australia
SKELLEFTEA,SFT,SFT,Europe/Stockholm,64.63333,21.08333,Sweden
BEDFORD HANSCOM,BED,BED,America/New_York,42.46667,-71.28333,United States
Seneca Falls,,SFS,America/New_York,,,United States
SAN FERNANDO,SFR,SFR,America/Los_Angeles,34.3,-118.4,United States
BENBECULA,BEB,BBC,Europe/London,57.48333,-7.36667,United Kingdom
SANLIURFA,SFQ,SFQ,Europe/Istanbul,38.8,37.1,Turkey
BEREINA,BEA,BEA,Pacific/Port_Moresby,-8.65,146.4833,Papua New Guinea
Stapleford,,SFO,Europe/London,,,United Kingdom
SANTA FE,SFN,SFN,America/Cordoba,-31.71667,-60.81667,Argentina
SANFORD,SFM,SFM,America/New_York,43.38333,-70.7,United States
SAO FILIPE,SFL,SFL,Atlantic/Cape_Verde,14.9,-24.51667,Cape Verde
SOURE,SFK,SFK,America/Boa_Vista,-0.66667,-48.5,Brazil
BAINDOUNG,BDZ,BDZ,Pacific/Port_Moresby,-6.33333,146.95,Papua New Guinea
BANDON,BDY,BDY,America/Los_Angeles,43.11667,-124.4167,United States
KANGERLUSSUAQ,SFJ,SFJ,America/Godthab,67,-50.71667,Greenland
BROADUS,BDX,BDX,America/Denver,45.45,-105.4167,United States
BEDFORD DOWNS,BDW,BDW,Australia/Perth,-17.3,127.4667,Australia
MOBA,BDV,BDV,Africa/Lubumbashi,-7.08333,29.73333,"Congo, the Democratic Republic of the"
Portsmouth,,POM,America/New_York,41.36,-71.15,United States
ST MARTIN,SFG,SFG,America/Curacao,18.1,-63.05,Guadeloupe
BARDUFOSS,BDU,BDU,Europe/Oslo,69.05,18.53333,Norway
Bad Herrenalb,,BE5,Europe/Paris,48.48,8.26,Germany
GBADOLITE,BDT,BDT,Africa/Kinshasa,0.81667,19.05,"Congo, the Democratic Republic of the"
San Fernando,,SFE,America/Cordoba,,,Argentina
BRINDISI,BDS,BDS,Europe/Rome,40.66056,17.94806,Italy
SAN FERNANDO APURE,SFD,SFD,America/Caracas,7.86667,-67.43333,"Venezuela, Bolivarian Republic of"
SHENYANG,SHE,SHE,Asia/Chongqing,41.81667,123.5,China
BEAUFORT,BFT,BFT,America/New_York,32.41667,-80.63333,United States
STAUNTON,SHD,SHD,America/New_York,38.26667,-78.9,United States
BELFAST,BFS,BEL,Europe/London,54.65,-6.23333,United Kingdom
BEDFORD,BFR,BFR,America/New_York,38.85,-86.48333,United States
INDA SELASSIE,SHC,,Africa/Addis_Ababa,14.08333,38.28333,Ethiopia
BAHIA PINA,BFQ,BFQ,America/Panama,9.08333,-79.43333,Panama
Shaftesbury,,SHB,Europe/London,,,United Kingdom
SHANGHAI,SHA,SHA,Asia/Chongqing,31.16667,121.4333,China
BEAVER FALLS,BFP,BFP,America/New_York,40.76667,-80.4,United States
CHIREDZI,BFO,BFO,Africa/Harare,-21.01667,31.58333,Zimbabwe
BLOEMFONTEIN,BFN,BFN,Africa/Johannesburg,-29.1,26.18333,South Africa
BAKERSFIELD,BFL,BFL,America/Los_Angeles,35.43333,-119.0333,United States
SONGKHLA,SGZ,SGZ,Asia/Bangkok,7.33333,100.5333,Thailand
BIJIE,BFJ,,Asia/Shanghai,27.26667,105.4711,China
SKAGWAY,SGY,SGY,America/Anchorage,59.48333,-135.3,United States
SONGEA,SGX,SGX,Africa/Dar_es_Salaam,-10.68333,35.58333,"Tanzania, United Republic of"
